ZIPCODE,RACE: Non-White alone: Total population -- (Estimate)_DENSITY,LANGUAGE SPOKEN AT HOME FOR THE POPULATION 5 YEARS AND OVER: Spanish: Population 5 years and over -- (Estimate)_DENSITY,"LANGUAGE SPOKEN AT HOME FOR THE POPULATION 5 YEARS AND OVER: Spanish: Speak English less than ""very well"": Population 5 years and over -- (Estimate)_DENSITY",POVERTY STATUS IN THE PAST 12 MONTHS BY SEX BY AGE: Income in the past 12 months below poverty level: Population for whom poverty status is determined -- (Estimate)_DENSITY,RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY POVERTY STATUS IN THE PAST 12 MONTHS FOR HOUSEHOLDS: Household received Food Stamps/SNAP in the past 12 months: Households -- (Estimate)_DENSITY,OCCUPATION BY MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER: Service occupations: Healthcare support occupations: Civilian employed population 16 years and over with earnings -- (Estimate)_DENSITY,ALLOCATION OF MORTGAGE STATUS: Allocated: Owner-occupied housing units -- (Estimate)_DENSITY,RACE: Non-White alone: Total population -- (Estimate)_POP_DENS_PERCENTILE_DENSITY,LANGUAGE SPOKEN AT HOME FOR THE POPULATION 5 YEARS AND OVER: Spanish: Population 5 years and over -- (Estimate)_POP_DENS_PERCENTILE_DENSITY,"LANGUAGE SPOKEN AT HOME FOR THE POPULATION 5 YEARS AND OVER: Spanish: Speak English less than ""very well"": Population 5 years and over -- (Estimate)_POP_DENS_PERCENTILE_DENSITY",POVERTY STATUS IN THE PAST 12 MONTHS BY SEX BY AGE: Income in the past 12 months below poverty level: Population for whom poverty status is determined -- (Estimate)_POP_DENS_PERCENTILE_DENSITY,RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY POVERTY STATUS IN THE PAST 12 MONTHS FOR HOUSEHOLDS: Household received Food Stamps/SNAP in the past 12 months: Households -- (Estimate)_POP_DENS_PERCENTILE_DENSITY,OCCUPATION BY MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER: Service occupations: Healthcare support occupations: Civilian employed population 16 years and over with earnings -- (Estimate)_POP_DENS_PERCENTILE_DENSITY,ALLOCATION OF MORTGAGE STATUS: Allocated: Owner-occupied housing units -- (Estimate)_POP_DENS_PERCENTILE_DENSITY,ad_score,ad_score_scaled
30032,0.8746029781792682,0.0370723276014891,0.008797199078177628,0.29776387187117104,0.2985688626223999,0.6077491220159656,0.03514684641309581,95.79684763572679,49.21190893169877,36.60245183887916,83.71278458844134,91.24343257443083,76.35726795096322,66.37478108581436,499.2994746059544,0.748871695680206
30033,0.2973876621229379,0.07667159648166887,0.029617809605355337,0.19686115214180208,0.08769177126917713,0.0,0.015959197104310627,45.709281961471106,75.83187390542908,72.15411558669001,51.66374781085814,18.38879159369527,24.16812609457093,21.541155866900176,309.4570928196147,0.39941972920696306
30034,0.9752191460373769,0.012353491443350025,0.0029164144610135914,0.18460346163781968,0.2270100226790548,0.35831605011906215,0.03143018654607123,99.12434325744309,16.112084063047284,18.21366024518389,45.53415061295972,72.3292469352014,52.364273204903675,59.36952714535902,363.0472854640981,0.49806576402321073
30035,0.9662872628726287,0.02773756442179628,0.009612600613816667,0.2036492374727669,0.21699905033238368,0.42689090745570646,0.02633118782913985,98.59894921190893,37.828371278458846,40.98073555166375,55.516637478108585,68.47635726795096,60.07005253940455,48.161120840630474,409.63222416812613,0.5838168923275306
30037,0.9872661122661123,0.011325028312570781,0.005096262740656852,0.22739085239085238,0.30199851961509994,0.9686921165574881,0.0,99.47460595446584,14.8861646234676,24.518388791593694,64.79859894921191,91.59369527145358,95.44658493870404,3.502626970227671,394.2206654991244,0.5554480980012895
30038,0.9594373061586177,0.017557030077008765,0.004455853150578777,0.16246511209147385,0.18403477822580644,0.8681249592227712,0.018115942028985508,98.07355516637477,22.416812609457093,22.066549912434326,35.37653239929948,55.166374781085814,91.76882661996497,25.74430823117338,350.61295971978984,0.47517730496453886
30039,0.6511930494638097,0.09061780766280067,0.03472629631301052,0.15610945315455424,0.1562562230335214,0.8086289439969293,0.043054843669912864,87.215411558669,81.78633975481611,77.05779334500876,33.45008756567425,41.33099824868651,88.2661996497373,74.95621716287215,484.0630472854641,0.7208252740167633
30040,0.13523114275937362,0.08861666433664196,0.04155599049349923,0.06935038464067328,0.05007754264845665,0.1493501518458687,0.02019835510401548,18.21366024518389,81.08581436077058,82.31173380035027,7.1803852889667255,7.705779334500876,31.69877408056042,32.22416812609457,260.4203152364273,0.3091553836234686
30041,0.1565067633023573,0.05522124565766245,0.019267639856489303,0.04663110057300929,0.03710731604469745,0.05612133434165196,0.0218562124248497,23.642732049036777,64.09807355516638,60.245183887915935,2.1015761821366024,5.078809106830122,25.394045534150614,36.42732049036778,216.98774080560423,0.22920696324951645
30043,0.4471370180353916,0.15342997404066105,0.06814969028709486,0.08498640117773286,0.07932394801980198,0.8474890042988843,0.030010539745936652,67.42556917688266,91.94395796847635,90.54290718038528,11.38353765323993,16.28721541155867,90.54290718038528,56.21716287215411,424.34325744308234,0.6108961960025789
30044,0.5899166165219634,0.26301527817814935,0.1065897953300663,0.14022606311198438,0.15059337061792388,0.36108837771217567,0.027776276681977845,83.18739054290718,95.97197898423818,94.39579684763572,27.495621716287214,39.754816112084065,52.714535901926446,51.838879159369526,445.35901926444836,0.6495809155383623
30045,0.5740610691311554,0.19316981928983015,0.06941804688207077,0.14141499353242226,0.12013862148633038,0.06305806070267511,0.021253985122210415,81.9614711033275,94.57092819614711,91.06830122591944,27.84588441330998,28.546409807355516,25.569176882661996,35.37653239929948,384.93870402802105,0.538362346872985
30046,0.551403650922263,0.26854996398065245,0.11845219718019966,0.24932432432432433,0.190818194620476,0.7376697373229999,0.050341296928327645,79.8598949211909,96.49737302977233,95.79684763572679,70.92819614711033,57.79334500875657,84.23817863397548,83.53765323992995,568.6514886164623,0.876531270148291
30047,0.39726869238648005,0.09865319865319866,0.04446849446849447,0.09439555136836784,0.07760390851802025,0.19197137907351028,0.03578021978021978,62.171628721541154,84.23817863397548,84.0630472854641,14.010507880910684,15.411558669001751,35.20140105078809,67.77583187390543,362.87215411558674,0.4977433913604126
30048,0.5047839953609742,0.4065968918490327,0.15413891531874405,0.16439547694984052,0.16932103939647947,0.0,0.022488755622188907,73.73029772329247,98.59894921190893,96.84763572679509,36.42732049036778,47.285464098073554,24.16812609457093,38.70402802101576,415.7618213660245,0.5950999355254674
30052,0.27200976274624783,0.06019976299305908,0.02224479431183342,0.0923483269423539,0.09593081383723255,0.3348921659802489,0.036506935687263556,41.155866900175134,66.72504378283713,62.87215411558669,13.134851138353765,21.541155866900176,49.73730297723292,68.47635726795096,323.6427320490368,0.4255319148936169
30054,0.321860790486184,0.023469994058229353,0.006387403446226975,0.14915098669114274,0.15647255969836615,0.987357160223681,0.029034059184812954,51.31348511383538,32.04903677758319,29.422066549912433,30.823117338003502,41.68126094570928,95.97197898423818,54.46584938704028,335.72679509632223,0.44777562862669235
30055,0.07870540639941155,0.0,0.0,0.14823008849557523,0.2648221343873518,0.8007631303306898,0.027237354085603113,10.507880910683012,2.1015761821366024,8.93169877408056,30.122591943957968,83.88791593695271,87.74080560420315,50.96322241681261,274.25569176882664,0.3346228239845261
30056,0.23963963963963963,0.04307116104868914,0.03277153558052434,0.3047619047619048,0.26401869158878505,0.0,0.0015151515151515152,36.42732049036778,54.115586690017516,75.83187390542908,84.58844133099825,83.36252189141857,24.16812609457093,3.677758318739054,362.1716287215412,0.49645390070921985
30058,0.9642193226280473,0.0247807349160744,0.005595040072584304,0.16628056169363462,0.20460770886323615,0.7436540967599417,0.02225819506272764,98.42381786339755,33.274956217162874,26.79509632224168,37.12784588441331,64.44833625218914,84.41330998248687,37.828371278458846,382.3117338003502,0.533526756931012
30060,0.5404222587661132,0.29368421052631577,0.1629302987197724,0.26413711450639904,0.20129469790382243,0.2892543365622888,0.01973255055446836,79.33450087565674,97.19789842381786,97.19789842381786,75.13134851138354,62.87215411558669,43.957968476357266,30.64798598949212,486.339754816112,0.7250161186331396
30062,0.2555568583440813,0.08440197506305282,0.029785798017832404,0.06290785257754442,0.044760229587113495,0.127711834843511,0.02416536097384597,38.70402802101576,79.33450087565674,72.3292469352014,5.954465849387041,6.654991243432574,30.297723292469353,42.90718038528897,276.1821366024518,0.33816892327530607
30064,0.3540388227927364,0.10215516417111277,0.04918440326621154,0.08144396784774538,0.07792144425469627,0.20485108303249097,0.02450229709035222,57.443082311733804,85.46409807355516,85.98949211908932,9.807355516637479,15.586690017513135,36.25218914185639,43.6077057793345,334.15061295971975,0.4448742746615085
30066,0.212437115199506,0.07412888470334993,0.025369491264822894,0.057130396860008724,0.04969516880987755,0.2629138599531867,0.01969594386655998,31.523642732049037,74.25569176882662,66.37478108581436,3.502626970227671,7.530647985989492,41.33099824868651,30.297723292469353,254.81611208406306,0.29883945841392645
30067,0.42217195444966454,0.13385077098209666,0.06165787022663769,0.16927704997573992,0.12117994645000461,0.12868666195850087,0.029386343993085567,64.44833625218914,90.3677758318739,88.79159369527146,38.52889667250438,29.422066549912433,30.472854640980735,55.166374781085814,397.1978984238179,0.5609284332688587
30068,0.1613350619591763,0.05021799318970181,0.014607134901187029,0.06082570746881701,0.02666988961405205,0.19722714360766994,0.01448430057353942,24.16812609457093,61.120840630472856,52.714535901926446,5.253940455341506,2.626970227670753,35.551663747810856,18.038528896672503,199.47460595446586,0.19696969696969696
30071,0.5236854272624102,0.40704491944046906,0.19094224643368266,0.2547181707368333,0.22580645161290322,0.23903213794466102,0.02468085106382979,76.88266199649738,98.77408056042032,98.07355516637477,73.02977232924694,72.15411558669001,38.879159369527144,44.13309982486865,501.92644483362517,0.7537072856221789
30075,0.16946970640754122,0.07002678140229178,0.03782324274487422,0.06733104430114731,0.03283087815461916,0.04203326508905789,0.03299584820453055,25.569176882661996,71.80385288966725,78.98423817863397,6.654991243432574,4.378283712784588,24.518388791593694,62.171628721541154,274.0805604203152,0.33430045132172775
30076,0.25655945377249106,0.17218652555986017,0.09633374279504867,0.11631013162713544,0.08173414462906622,0.0965732969547061,0.03231079911529955,38.879159369527144,93.52014010507881,93.34500875656742,18.739054290718038,17.33800350262697,28.371278458844134,60.245183887915935,350.4378283712784,0.47485493230174053
30078,0.41972342505936583,0.10652360769435965,0.032929251015145676,0.11834369700395704,0.11519564835936129,0.3902917024343629,0.02717699014834107,63.922942206654994,86.33975481611209,76.00700525394045,19.78984238178634,26.970227670753065,56.21716287215411,50.61295971978984,379.8598949211909,0.5290135396518374
30079,0.818886337543054,0.04629319020462932,0.024152968802415298,0.3185993111366246,0.28690386071158214,0.0,0.06397306397306397,93.6952714535902,56.91768826619965,64.97373029772329,88.2661996497373,89.66725043782837,24.16812609457093,88.44133099824869,506.1295971978985,0.7614442295293358
30080,0.4672057936028968,0.16041830065359478,0.07048366013071895,0.14444067960695098,0.08448112711597099,0.15573521895657938,0.020355029585798816,69.87740805604203,93.16987740805604,91.24343257443083,28.721541155866902,17.86339754816112,32.04903677758319,32.57443082311734,365.49912434325745,0.5025789813023855
30082,0.5152233303709556,0.11584833129477547,0.039315044557050496,0.12327629174281442,0.09567507181615065,0.0,0.044976473844450596,75.30647985989492,88.09106830122592,80.03502626970227,21.36602451838879,21.36602451838879,24.16812609457093,77.75831873905429,388.09106830122585,0.5441650548033523
30083,0.8706610656643821,0.02117399257247381,0.008185059956026088,0.2852557536024039,0.27480506822612083,0.820159330033179,0.03492193919474117,95.44658493870404,28.021015761821367,34.15061295971979,80.56042031523643,86.86514886164623,89.49211908931699,65.8493870402802,480.385288966725,0.714055448098001
30084,0.427412500965773,0.1294004400440044,0.06034103410341034,0.11465530676918281,0.08854931269184572,0.2296699569948336,0.027283511269276393,64.79859894921191,90.01751313485114,88.44133099824869,18.563922942206656,18.914185639229423,38.17863397548161,51.13835376532399,370.0525394045534,0.5109606705351384
30087,0.7362304958281868,0.06033202503447544,0.024185849156677628,0.12844757655647943,0.12116282359598246,0.21257503578567075,0.0297093451066961,91.24343257443083,66.9001751313485,65.14886164623468,23.467600700525395,29.24693520140105,36.952714535901926,55.69176882661996,368.65148861646236,0.5083816892327531
30088,0.9370490354881461,0.026538188136798042,0.009240976226206461,0.1709777547853078,0.2278823396821819,0.8813888670801602,0.023336547733847638,97.37302977232925,35.90192644483363,39.229422066549915,39.754816112084065,72.85464098073555,92.29422066549913,40.98073555166375,418.38879159369526,0.5999355254674401
30092,0.3847720274163107,0.11046511627906977,0.039746300211416494,0.08791482163291706,0.08150039277297721,0.0791929311974604,0.02011938978554057,60.42031523642732,87.39054290718039,80.21015761821366,12.084063047285465,17.162872154115586,26.79509632224168,31.523642732049037,315.58669001751315,0.4107027724049
30093,0.6331166930148135,0.4544355299923201,0.28341966371999544,0.2722407928688717,0.1902445739457624,0.5098222033491497,0.03820784069695084,86.1646234676007,99.64973730297723,99.64973730297723,77.40805604203152,57.61821366024518,68.65148861646234,70.2276707530648,559.369527145359,0.8594455190199868
30094,0.5098337528699067,0.048972960427062784,0.02347104560752002,0.10532163092989667,0.06800391389432485,0.0,0.026898091758018678,74.6059544658494,59.01926444833625,64.27320490367777,17.33800350262697,12.43432574430823,24.16812609457093,49.38704028021016,301.2259194395797,0.38426821405544803
30096,0.6378819327122653,0.22363272758890532,0.11484218763585775,0.17601404118963657,0.14277612982027568,0.3193499338024016,0.028291488058787506,86.51488616462346,95.27145359019265,95.27145359019265,41.85639229422067,36.60245183887916,48.161120840630474,52.88966725043783,456.56742556917686,0.6702127659574466
30097,0.5107942973523422,0.04545096339493282,0.019957445131801883,0.05762705579144494,0.022657855278502805,0.18411635625452355,0.013894857470276465,74.95621716287215,56.21716287215411,60.94570928196147,3.677758318739054,1.926444833625219,34.32574430823117,16.987740805604204,249.03677758318742,0.28820116054158607
30101,0.25394633975947706,0.07236620068564932,0.026360196813329306,0.07545504504654532,0.058834970339395117,0.2459677195630101,0.023241627523943147,38.17863397548161,73.20490367775832,68.82661996497373,8.40630472854641,9.632224168126095,39.57968476357268,40.63047285464098,278.45884413309983,0.3423597678916827
30102,0.2013382831477153,0.09969677703330562,0.04423631828630117,0.12493952309641747,0.11032142399795108,0.25388922395171676,0.02574550842748657,29.59719789842382,84.41330998248687,83.88791593695271,22.241681260945708,25.043782837127846,40.4553415061296,46.234676007005255,331.8739054290718,0.44068343004513205
30103,0.12528654558278962,0.023331420921782368,0.004589787722317842,0.13533768294833362,0.1765435159930573,0.5972804532577903,0.005625270445694505,16.112084063047284,31.523642732049037,22.76707530647986,26.09457092819615,50.61295971978984,74.95621716287215,6.304728546409807,228.37127845884416,0.2501611863313991
30104,0.17588932806324112,0.030923850019327407,0.002512562814070352,0.1274068742127047,0.1609473175447076,1.3032435939020435,0.011435832274459974,26.619964973730298,43.25744308231173,15.936952714535902,23.29246935201401,43.78283712784589,98.24868651488616,13.309982486865149,264.4483362521891,0.3165699548678271
30105,0.0490702479338843,0.015023217700081944,0.0062824364927615405,0.08161157024793389,0.07885554780181438,0.0,0.014202172096908938,5.42907180385289,19.439579684763572,29.071803852889666,9.982486865148863,16.112084063047284,24.16812609457093,17.33800350262697,121.54115586690017,0.053513862024500286
30106,0.6240137405399603,0.0795238916681042,0.03168305445345294,0.18148860203240869,0.1680603152844414,0.47266653566516015,0.02567427385892116,85.28896672504378,77.40805604203152,74.43082311733801,43.78283712784589,46.93520140105079,64.97373029772329,45.884413309982484,438.7040280210158,0.6373307543520308
30107,0.05137272551919244,0.02565856996236743,0.012863496407800205,0.08042791776760971,0.04054305374744281,0.8169540268501472,0.05201931518876207,5.604203152364273,34.50087565674256,49.21190893169877,9.632224168126095,5.42907180385289,88.96672504378283,84.23817863397548,277.5831873905429,0.3407479045776917
30108,0.1440554747791075,0.00910919200283923,0.002720927481367562,0.18691169878978037,0.18394744358754642,0.0,0.028018129377832716,20.84063047285464,11.908931698774081,16.81260945709282,46.58493870402802,54.99124343257443,24.16812609457093,52.364273204903675,227.6707530647986,0.24887169568020623
30110,0.10988310308182785,0.009145825100208886,0.00039518997346581604,0.21402273957769355,0.21255567928730512,0.4290118058592042,0.010227509914422877,13.485113835376533,12.084063047285465,9.807355516637479,59.36952714535902,67.07530647985989,60.770577933450085,10.507880910683012,233.0998248686515,0.2588652482269503
30113,0.01436703713743562,0.0,0.0,0.22197372099524743,0.1992857142857143,0.7866847826086957,0.0,0.3502626970227671,2.1015761821366024,8.93169877408056,61.996497373029776,61.47110332749562,86.1646234676007,3.502626970227671,224.5183887915937,0.24306898774983876
30114,0.14650875304063485,0.1033423705837499,0.0636278912140981,0.126217129901415,0.0934040590405904,0.6333342458628194,0.045454545454545456,22.066549912434326,85.81436077057793,89.66725043782837,22.942206654991242,20.31523642732049,77.93345008756567,78.6339754816112,397.37302977232923,0.5612508059316568
30115,0.0984858097534154,0.07232789855072463,0.029211956521739132,0.11142687478791992,0.06349306431273645,0.2994476161903165,0.013217160156538434,12.43432574430823,73.02977232924694,71.45359019264448,18.038528896672503,10.683012259194395,44.833625218914186,16.112084063047284,246.58493870402805,0.2836879432624113
30116,0.2392920353982301,0.06019188304271682,0.025660549760146197,0.16596646330325504,0.2295897644191714,0.4323274574245593,0.0268370607028754,36.25218914185639,66.54991243432575,66.72504378283713,36.77758318739054,73.73029772329247,60.94570928196147,49.21190893169877,390.19264448336247,0.5480335267569307
30117,0.33769816106531386,0.08492899989832921,0.04649744128511878,0.24252121886739947,0.1920992191088654,0.38445430099218003,0.017836812144212524,55.69176882661996,79.68476357267951,84.76357267950964,68.82661996497373,58.4938704028021,55.3415061295972,24.69352014010508,427.4956217162872,0.6166989039329462
30120,0.20437796424662533,0.09280062264885199,0.04036840057076145,0.17906931081877087,0.16570041795874343,0.4749659128913586,0.034138309549945116,29.947460595446586,82.83712784588441,81.08581436077058,42.73204903677758,46.234676007005255,65.49912434325745,64.44833625218914,412.78458844133104,0.5896196002578982
30121,0.22817935216211904,0.08280843686795723,0.026177405374169314,0.09858692080184028,0.1262353998203055,0.9043842518745994,0.04632152588555858,33.97548161120841,78.80910683012259,68.30122591943957,15.411558669001751,30.64798598949212,93.34500875656742,80.38528896672504,400.87565674255694,0.5676982591876207
30122,0.6175207118748082,0.15780985070923453,0.06931061577271412,0.22019727209678663,0.16432784218019117,0.49956225577075014,0.02585002328830927,84.58844133099825,92.81961471103328,90.89316987740806,61.120840630472856,45.18388791593695,67.77583187390543,46.760070052539405,489.14185639229424,0.7301740812379109
30124,0.058497833413577276,0.0022404779686333084,0.0,0.17021803766105054,0.11696583671105965,0.5806985032074127,0.018018018018018018,7.880910683012259,3.677758318739054,8.93169877408056,39.05429071803853,27.6707530647986,73.73029772329247,25.394045534150614,186.33975481611208,0.17279174725983232
30125,0.2282108691227356,0.1991468245331476,0.10412223044443478,0.19836214740673339,0.21984007416850157,0.40429199344996986,0.03345724907063197,34.15061295971979,94.92119089316988,94.22066549912434,52.1891418563923,69.87740805604203,57.61821366024518,63.39754816112084,466.3747810858144,0.6882656350741456
30126,0.5189621908025456,0.154843940008107,0.07368027189672913,0.10304584618044549,0.12046114030272136,0.2636739825567006,0.029371075875279345,75.65674255691769,92.29422066549913,92.11908931698774,16.987740805604204,28.896672504378284,41.5061295971979,54.99124343257443,402.4518388791594,0.5705996131528046
30127,0.4528263026830684,0.06309160917696134,0.01995427562971282,0.07309070337544786,0.08002728202796408,0.16368107523690403,0.025402431569652925,68.65148861646234,68.30122591943957,60.770577933450085,7.705779334500876,16.46234676007005,32.749562171628725,45.18388791593695,299.8248686514886,0.3816892327530624
30132,0.19175849253439395,0.045210089865028974,0.011415287464001942,0.08988651535380507,0.09382566585956416,0.17129077598438572,0.04145651371632427,27.6707530647986,55.86690017513135,45.709281961471106,12.609457092819614,20.665499124343256,33.62521891418564,73.90542907180385,270.05253940455344,0.3268858800773694
30134,0.535898409941933,0.06627862762876949,0.02609026295007166,0.22321627028228494,0.27284458424066454,0.3941841890790546,0.019099238611433735,78.45884413309983,69.70227670753064,68.1260945709282,62.6970227670753,85.63922942206655,56.3922942206655,28.721541155866902,449.73730297723296,0.657640232108317
30135,0.4745617718880749,0.05739889399693517,0.023169431674328736,0.10240548751840135,0.11068955705207247,0.10216222432270966,0.029099513942184702,70.75306479859896,65.67425569176882,63.74781085814361,16.637478108581437,25.21891418563923,28.721541155866902,54.640980735551665,325.3940455341507,0.428755641521599
30137,0.13771460217832748,0.05433300876338851,0.013437195715676729,0.1724137931034483,0.1970260223048327,1.460489108480159,0.04552590266875981,18.914185639229423,63.22241681260946,50.61295971978984,40.4553415061296,60.595446584938706,98.77408056042032,79.15936952714536,411.73380035026275,0.5876853642811088
30141,0.268600725271977,0.04688400975826126,0.010778443113772455,0.1213272120200334,0.13924510041132349,0.0,0.028525382755842064,40.4553415061296,57.26795096322242,44.30823117338004,20.665499124343256,35.551663747810856,24.16812609457093,53.41506129597198,275.8318739054291,0.33752417794970985
30143,0.045620604621426614,0.03446130282869861,0.014550327861006079,0.08185922240648609,0.11453640028456248,0.40796876794121023,0.027358490566037737,4.203152364273205,46.760070052539405,52.53940455341506,10.157618213660244,26.619964973730298,58.14360770577933,51.48861646234676,249.91243432574433,0.289813023855577
30144,0.3583558165370576,0.08363718803725605,0.024541384066048253,0.10761468747080258,0.061932601359380196,0.46593277631583685,0.024287222808870117,57.61821366024518,79.15936952714536,65.67425569176882,17.68826619964974,10.507880910683012,64.44833625218914,43.08231173380035,338.1786339754816,0.4522888459058671
30147,0.14197148171109733,0.031482291211193704,0.012024486226497596,0.16966315354412068,0.2034383954154728,0.0,0.019538188277087035,20.140105078809107,44.13309982486865,47.285464098073554,38.879159369527144,63.922942206654994,24.16812609457093,29.947460595446586,268.476357267951,0.3239845261121857
30152,0.252689362078888,0.08112424907027749,0.03316010298464766,0.06919399666481378,0.06759847522236341,0.3050856208587901,0.022434812055536744,37.828371278458846,77.75831873905429,76.18213660245183,6.830122591943958,12.259194395796847,46.40980735551664,38.52889667250438,295.7968476357268,0.374274661508704
30153,0.2701221703197988,0.0024224806201550387,0.0003875968992248062,0.24518625157459062,0.27002398081534773,0.17107589950100674,0.01448225923244026,40.63047285464098,4.203152364273205,9.457092819614711,69.35201401050789,85.28896672504378,33.45008756567425,17.86339754816112,260.2451838879159,0.3088330109606704
30157,0.21995585773748685,0.02769973173325714,0.007254313697477657,0.12299513023276594,0.1307776083641908,0.4231742568657051,0.04550435434569468,32.9246935201401,37.65323992994746,31.523642732049037,21.19089316987741,32.399299474605954,59.36952714535902,78.98423817863397,294.045534150613,0.3710509348807221
30161,0.27898859186105907,0.04570620448937835,0.02217608473250286,0.19318181818181818,0.20600569117867307,0.5390623085281071,0.026645135244247074,42.90718038528897,56.3922942206655,62.521891418563925,49.21190893169877,64.79859894921191,70.75306479859896,48.51138353765324,395.0963222416812,0.5570599613152802
30165,0.2720856539274054,0.1293105688521608,0.06717600893947663,0.22609825705840383,0.1652388458638887,0.5107481531229012,0.02610711235817982,41.68126094570928,89.84238178633976,90.19264448336253,64.09807355516638,45.884413309982484,69.00175131348512,47.285464098073554,447.9859894921191,0.654416505480335
30168,0.7238944994607315,0.22767521061122065,0.11536117583796379,0.24629702451173155,0.28243626062322946,0.7052816836856289,0.015016685205784204,90.71803852889667,95.44658493870404,95.44658493870404,69.87740805604203,88.44133099824869,82.48686514886164,19.78984238178634,542.2066549912435,0.8278529980657638
30171,0.0,0.032839665164198326,0.003219575016097875,0.14939605848696758,0.09621451104100946,2.491600069277779,0.075,0.0,45.359019264448335,19.614711033274958,31.17338003502627,21.71628721541156,99.29947460595447,91.06830122591944,308.231173380035,0.39716312056737574
30173,0.02267080745341615,0.012863804470172054,0.00241196333815726,0.1537740271917487,0.0989399293286219,0.0,0.014269406392694063,0.7005253940455342,16.46234676007005,15.411558669001751,32.57443082311734,22.241681260945708,24.16812609457093,17.513134851138354,129.07180385288967,0.06737588652482268
30175,0.03224610822831727,0.0031201248049922,0.002860114404576183,0.15901191658391262,0.15494393476044852,0.184367767407385,0.040339702760084924,2.4518388791593697,5.253940455341506,17.513134851138354,34.50087565674256,40.98073555166375,34.50087565674256,73.20490367775832,208.40630472854642,0.21341070277240487
30176,0.03117895420591101,0.014472777394900068,0.0018952446588559615,0.15816823644040273,0.10382276281494353,0.0,0.03209459459459459,2.276707530647986,18.38879159369527,14.185639229422067,34.32574430823117,22.76707530647986,24.16812609457093,60.07005253940455,176.18213660245183,0.15409413281753703
30178,0.08758223684210527,0.015106593251447127,0.0,0.0956688596491228,0.08710280373831776,0.0,0.009611183923110528,11.558669001751314,19.964973730297725,8.93169877408056,14.535901926444833,18.21366024518389,24.16812609457093,9.982486865148863,107.35551663747812,0.027401676337846542
30179,0.14217156568686262,0.013859951082525591,0.0031705770450221942,0.18765112262521588,0.23580034423407917,0.0,0.025812939993295342,20.31523642732049,17.68826619964974,19.26444833625219,47.285464098073554,75.30647985989492,24.16812609457093,46.40980735551664,250.43782837127847,0.2907801418439716
30180,0.2918687057068258,0.04798224144800501,0.009903807843360464,0.1665328623421109,0.16695097530223243,0.26179234174830446,0.023032629558541268,44.833625218914186,58.14360770577933,41.85639229422067,37.3029772329247,46.58493870402802,40.98073555166375,39.92994746059545,309.6322241681261,0.3997421018697613
30183,0.13229665071770336,0.009089728606674457,0.0016880924555252564,0.09635017866258296,0.0712966383450314,0.4667782642286892,0.01935767707875055,17.33800350262697,11.733800350262698,13.485113835376533,14.711033274956216,13.134851138353765,64.62346760070052,29.422066549912433,164.44833625218914,0.132495164410058
30184,0.0615506800357391,0.03792586243839726,0.01649882151274909,0.08977804319697422,0.13547287702357286,0.44106135604926905,0.027150916784203102,8.40630472854641,49.73730297723292,55.3415061295972,12.43432574430823,34.85113835376532,61.646234676007005,50.43782837127846,272.8546409807355,0.3320438426821403
30185,0.038204393505253106,0.029015016543649783,0.010944260626113514,0.1489412897016362,0.18958333333333333,0.0,0.03511852502194908,2.8021015761821366,40.10507880910683,44.833625218914186,30.472854640980735,56.56742556917688,24.16812609457093,66.19964973730298,265.1488616462347,0.31785944551901996
30187,0.23246588384639796,0.030024253575311532,0.013046750857238438,0.06603623649078194,0.06521739130434782,0.0,0.01224177505738332,34.85113835376532,42.556917688266196,49.73730297723292,6.479859894921191,11.38353765323993,24.16812609457093,14.185639229422067,183.36252189141857,0.16731141199226301
30188,0.14917703733440385,0.08832560266544719,0.040809215827181465,0.07811870822259805,0.05121114920915828,0.0,0.015150427227687226,22.591943957968475,80.73555166374781,81.43607705779334,9.106830122591944,7.880910683012259,24.16812609457093,20.140105078809107,246.05954465849388,0.2827208252740167
30189,0.12057643737928986,0.05140634165920529,0.022723764240946,0.07173893500344611,0.05706085928927154,0.12914532218926936,0.03339841742883568,15.236427320490368,61.47110332749562,63.047285464098074,7.530647985989492,8.756567425569177,30.64798598949212,63.047285464098074,249.73730297723296,0.28949065119277884
30204,0.46511627906976744,0.008706349957414592,0.0018926847733509984,0.24124632091748707,0.17103195390256679,0.05340219161853991,0.020051194539249147,69.52714535901926,11.208406304728546,14.010507880910684,68.30122591943957,48.161120840630474,25.043782837127846,31.17338003502627,267.4255691768826,0.3220502901353964
30205,0.06412715812551384,0.014958448753462604,0.006648199445983379,0.03836667580158948,0.03252710592160134,0.0,0.04666666666666667,8.93169877408056,18.914185639229423,29.7723292469352,1.0507880910683012,4.028021015761821,24.16812609457093,80.73555166374781,167.60070052539405,0.1382978723404255
